Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.54483	Src2	0	181	FullDelay	0.73483	734830	1	1
2.55443	Src1	0	201	LastDelay	0.54443	544430	1	1
2.55443	Src1	0	201	FullDelay	0.54443	544430	1	1
2.55683	Src1	0	184	LastDelay	0.71683	716830	1	1
2.55683	Src1	0	184	FullDelay	0.71683	716830	1	1
2.56763	Src2	0	201	LastDelay	0.55763	557630	1	1
2.56763	Src2	0	201	FullDelay	0.55763	557630	1	1
2.57003	Src2	0	183	LastDelay	0.74003	740030	1	1
2.57003	Src2	0	183	FullDelay	0.74003	740030	1	1
2.57963	Src2	0	202	LastDelay	0.55963	559630	1	1
2.57963	Src2	0	202	FullDelay	0.55963	559630	1	1
2.58203	Src1	0	183	LastDelay	0.75203	752030	1	1
2.58203	Src1	0	183	FullDelay	0.75203	752030	1	1
